row_id,next_5min_arrivals,next_10min_arrivals,next_15min_pressure_score,congestion_risk_binary,congestion_risk_multiclass,best_alternate_gate,expected_wait_reduction_minutes,reroute_confidence
bsu_2025_001_B_-010,18,28,3.14,0,low,B,0.0,0.442
bsu_2025_001_B_-009,16,26,3.14,0,low,B,0.0,0.442
bsu_2025_001_B_-008,14,24,3.14,0,low,B,0.0,0.442
bsu_2025_001_B_-007,12,21,3.14,0,low,B,0.0,0.442
bsu_2025_001_B_-006,10,18,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_-005,10,18,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_-004,10,17,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_-003,10,16,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_-002,9,15,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_-001,8,14,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+000,8,13,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+001,7,12,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+002,6,11,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+003,6,11,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+004,6,11,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+005,5,10,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+006,5,9,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+007,5,8,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+008,5,7,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+009,5,6,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+010,5,5,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+011,4,4,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+012,3,3,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+013,2,2,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+014,1,1,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+015,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+016,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+017,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+018,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+019,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+020,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+021,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+022,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+023,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+024,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+025,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+026,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+027,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+028,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+029,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_B_+030,0,0,3.0,0,low,B,0.0,0.441
bsu_2025_001_C_-180,39,100,5.07,0,low,F,0.0,0.456
bsu_2025_001_C_-179,45,115,5.07,0,low,F,0.0,0.456
bsu_2025_001_C_-178,48,127,5.84,0,low,F,0.0,0.462
bsu_2025_001_C_-177,52,136,5.84,0,low,F,0.0,0.462
bsu_2025_001_C_-176,58,153,5.84,0,low,F,0.0,0.462
bsu_2025_001_C_-175,61,169,5.84,0,low,F,0.0,0.462
bsu_2025_001_C_-174,70,180,5.84,0,low,F,0.0,0.462
bsu_2025_001_C_-173,79,203,5.84,0,low,F,0.0,0.462
bsu_2025_001_C_-172,84,216,5.93,0,low,F,0.0,0.462
bsu_2025_001_C_-171,95,230,6.02,0,low,F,0.0,0.463
bsu_2025_001_C_-170,108,247,6.29,0,low,F,0.0,0.465
bsu_2025_001_C_-169,110,259,6.29,0,low,F,0.0,0.465
bsu_2025_001_C_-168,124,272,6.29,0,low,F,0.0,0.465
bsu_2025_001_C_-167,132,290,6.82,0,low,F,0.0,0.469
bsu_2025_001_C_-166,135,304,6.82,0,low,F,0.0,0.469
bsu_2025_001_C_-165,139,320,6.82,0,low,F,0.0,0.469
bsu_2025_001_C_-164,149,336,6.82,0,low,F,0.0,0.469
bsu_2025_001_C_-163,148,341,7.32,0,low,F,0.0,0.472
bsu_2025_001_C_-162,158,364,7.32,0,low,F,0.0,0.472
bsu_2025_001_C_-161,169,386,7.32,0,low,F,0.0,0.472
bsu_2025_001_C_-160,181,406,7.43,0,low,F,0.0,0.473
bsu_2025_001_C_-159,187,418,7.43,0,low,F,0.0,0.473
bsu_2025_001_C_-158,193,442,7.43,0,low,F,0.0,0.473
bsu_2025_001_C_-157,206,459,7.43,0,low,F,0.0,0.473
bsu_2025_001_C_-156,217,474,7.43,0,low,F,0.0,0.473
bsu_2025_001_C_-155,225,493,7.65,0,low,F,0.0,0.475
bsu_2025_001_C_-154,231,505,7.65,0,low,F,0.0,0.475
bsu_2025_001_C_-153,249,525,7.71,0,low,F,0.0,0.475
bsu_2025_001_C_-152,253,529,7.71,0,low,F,0.0,0.475
bsu_2025_001_C_-151,257,536,7.8,0,low,F,0.0,0.476
bsu_2025_001_C_-150,268,549,7.8,0,low,F,0.0,0.476
bsu_2025_001_C_-149,274,564,7.8,0,low,F,0.0,0.476
bsu_2025_001_C_-148,276,569,8.01,0,low,F,0.0,0.477
bsu_2025_001_C_-147,276,578,8.01,0,low,F,0.0,0.477
bsu_2025_001_C_-146,279,589,8.22,0,low,F,0.0,0.479
bsu_2025_001_C_-145,281,586,8.22,0,low,F,0.0,0.479
bsu_2025_001_C_-144,290,598,8.56,0,low,F,0.0,0.481
bsu_2025_001_C_-143,293,606,8.56,0,low,F,0.0,0.481
bsu_2025_001_C_-142,302,620,8.57,0,low,F,0.0,0.481
bsu_2025_001_C_-141,310,633,8.57,0,low,F,0.0,0.481
bsu_2025_001_C_-140,305,639,9.26,0,low,F,0.0,0.486
bsu_2025_001_C_-139,308,652,9.26,0,low,F,0.0,0.486
bsu_2025_001_C_-138,313,661,9.78,0,low,F,0.0,0.49
bsu_2025_001_C_-137,318,673,9.78,0,low,F,0.0,0.49
bsu_2025_001_C_-136,323,681,9.78,0,low,F,0.0,0.49
bsu_2025_001_C_-135,334,705,9.94,0,low,F,0.0,0.491
bsu_2025_001_C_-134,344,718,10.32,0,low,F,0.0,0.494
bsu_2025_001_C_-133,348,737,10.32,0,low,F,0.0,0.494
bsu_2025_001_C_-132,355,748,10.32,0,low,F,0.0,0.494
bsu_2025_001_C_-131,358,759,10.37,0,low,F,0.0,0.494
bsu_2025_001_C_-130,371,779,10.66,0,low,F,0.0,0.496
bsu_2025_001_C_-129,374,798,10.66,0,low,F,0.0,0.496
bsu_2025_001_C_-128,389,818,10.66,0,low,F,0.0,0.496
bsu_2025_001_C_-127,393,834,11.05,0,low,F,0.0,0.499
bsu_2025_001_C_-126,401,855,11.05,0,low,F,0.0,0.499
bsu_2025_001_C_-125,408,870,11.39,0,low,F,0.0,0.501
bsu_2025_001_C_-124,424,890,11.76,0,low,F,0.0,0.504
bsu_2025_001_C_-123,429,890,11.76,0,low,F,0.0,0.504
bsu_2025_001_C_-122,441,914,11.76,0,low,F,0.0,0.504
bsu_2025_001_C_-121,454,931,12.92,0,low,F,0.0,0.512
bsu_2025_001_C_-120,462,947,12.92,0,low,F,0.0,0.512
bsu_2025_001_C_-119,466,964,13.22,0,low,F,0.0,0.514
bsu_2025_001_C_-118,461,972,13.76,0,low,F,0.0,0.518
bsu_2025_001_C_-117,473,990,14.07,0,low,F,0.0,0.52
bsu_2025_001_C_-116,477,1018,14.27,0,low,F,0.0,0.522
bsu_2025_001_C_-115,485,1040,14.27,0,low,F,0.0,0.522
bsu_2025_001_C_-114,498,1070,14.27,0,low,F,0.0,0.522
bsu_2025_001_C_-113,511,1115,14.27,0,low,F,0.0,0.522
bsu_2025_001_C_-112,517,1148,14.97,0,low,F,0.0,0.527
bsu_2025_001_C_-111,541,1187,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-110,555,1212,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-109,572,1238,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-108,604,1270,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-107,631,1308,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-106,646,1341,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-105,657,1361,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-104,666,1373,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-103,666,1374,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-102,677,1380,15.51,0,low,F,0.0,0.531
bsu_2025_001_C_-101,695,1386,15.56,0,low,F,0.0,0.531
bsu_2025_001_C_-100,704,1410,15.56,0,low,F,0.0,0.531
bsu_2025_001_C_-099,707,1428,15.79,0,low,F,0.0,0.533
bsu_2025_001_C_-098,708,1439,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-097,703,1436,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-096,691,1438,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-095,706,1458,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-094,721,1481,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-093,731,1513,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-092,733,1527,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-091,747,1537,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-090,752,1534,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-089,760,1537,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-088,782,1554,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-087,794,1574,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-086,790,1572,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-085,782,1566,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-084,777,1570,15.94,0,low,F,0.0,0.534
bsu_2025_001_C_-083,772,1542,15.92,0,low,F,0.0,0.534
bsu_2025_001_C_-082,780,1532,15.92,0,low,F,0.0,0.534
bsu_2025_001_C_-081,782,1519,15.92,0,low,F,0.0,0.534
bsu_2025_001_C_-080,784,1518,15.92,0,low,F,0.0,0.534
bsu_2025_001_C_-079,793,1506,15.92,0,low,F,0.0,0.534
bsu_2025_001_C_-078,770,1483,15.92,0,low,F,0.0,0.534
bsu_2025_001_C_-077,752,1470,15.87,0,low,F,0.0,0.533
bsu_2025_001_C_-076,737,1450,15.87,0,low,F,0.0,0.533
bsu_2025_001_C_-075,734,1437,15.87,0,low,F,0.0,0.533
bsu_2025_001_C_-074,713,1397,14.8,0,low,F,0.0,0.526
bsu_2025_001_C_-073,713,1392,14.8,0,low,F,0.0,0.526
bsu_2025_001_C_-072,718,1378,14.8,0,low,F,0.0,0.526
bsu_2025_001_C_-071,713,1376,14.8,0,low,F,0.0,0.526
bsu_2025_001_C_-070,703,1361,14.74,0,low,F,0.0,0.525
bsu_2025_001_C_-069,684,1360,14.74,0,low,F,0.0,0.525
bsu_2025_001_C_-068,679,1324,14.74,0,low,F,0.0,0.525
bsu_2025_001_C_-067,660,1303,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-066,663,1295,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-065,658,1283,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-064,676,1276,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-063,645,1252,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-062,643,1226,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-061,632,1199,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-060,625,1164,13.91,0,low,F,0.0,0.519
bsu_2025_001_C_-059,600,1135,13.12,0,low,F,0.0,0.514
bsu_2025_001_C_-058,607,1147,13.12,0,low,F,0.0,0.514
bsu_2025_001_C_-057,583,1114,12.83,0,low,F,0.0,0.512
bsu_2025_001_C_-056,567,1084,12.83,0,low,F,0.0,0.512
bsu_2025_001_C_-055,539,1053,12.14,0,low,F,0.0,0.507
bsu_2025_001_C_-054,535,1027,11.92,0,low,F,0.0,0.505
bsu_2025_001_C_-053,540,1023,11.92,0,low,F,0.0,0.505
bsu_2025_001_C_-052,531,1014,11.92,0,low,F,0.0,0.505
bsu_2025_001_C_-051,517,995,11.92,0,low,F,0.0,0.505
bsu_2025_001_C_-050,514,994,11.92,0,low,F,0.0,0.505
bsu_2025_001_C_-049,492,982,11.92,0,low,F,0.0,0.505
bsu_2025_001_C_-048,483,956,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-047,483,940,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-046,478,927,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-045,480,915,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-044,490,905,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-043,473,882,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-042,457,862,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-041,449,851,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-040,435,833,11.35,0,low,F,0.0,0.501
bsu_2025_001_C_-039,415,806,10.2,0,low,F,0.0,0.493
bsu_2025_001_C_-038,409,792,10.08,0,low,F,0.0,0.492
bsu_2025_001_C_-037,405,779,10.08,0,low,F,0.0,0.492
bsu_2025_001_C_-036,402,761,10.08,0,low,F,0.0,0.492
bsu_2025_001_C_-035,398,740,9.81,0,low,F,0.0,0.49
bsu_2025_001_C_-034,391,718,9.74,0,low,F,0.0,0.49
bsu_2025_001_C_-033,383,697,9.74,0,low,F,0.0,0.49
bsu_2025_001_C_-032,374,675,9.74,0,low,F,0.0,0.49
bsu_2025_001_C_-031,359,649,9.74,0,low,F,0.0,0.49
bsu_2025_001_C_-030,342,621,9.29,0,low,F,0.0,0.486
bsu_2025_001_C_-029,327,598,9.1,0,low,F,0.0,0.485
bsu_2025_001_C_-028,314,569,8.56,0,low,F,0.0,0.481
bsu_2025_001_C_-027,301,544,8.47,0,low,F,0.0,0.48
bsu_2025_001_C_-026,290,515,8.28,0,low,F,0.0,0.479
bsu_2025_001_C_-025,279,488,8.1,0,low,F,0.0,0.478
bsu_2025_001_C_-024,271,463,8.01,0,low,F,0.0,0.477
bsu_2025_001_C_-023,255,437,7.53,0,low,F,0.0,0.474
bsu_2025_001_C_-022,243,409,7.52,0,low,F,0.0,0.474
bsu_2025_001_C_-021,225,381,7.33,0,low,F,0.0,0.472
bsu_2025_001_C_-020,209,353,7.33,0,low,F,0.0,0.472
bsu_2025_001_C_-019,192,325,6.54,0,low,F,0.0,0.467
bsu_2025_001_C_-018,182,306,6.44,0,low,F,0.0,0.466
bsu_2025_001_C_-017,166,286,5.83,0,low,F,0.0,0.462
bsu_2025_001_C_-016,156,266,5.83,0,low,F,0.0,0.462
bsu_2025_001_C_-015,144,244,5.73,0,low,F,0.0,0.461
bsu_2025_001_C_-014,133,221,5.62,0,low,F,0.0,0.46
bsu_2025_001_C_-013,124,200,4.89,0,low,F,0.0,0.455
bsu_2025_001_C_-012,120,186,4.89,0,low,F,0.0,0.455
bsu_2025_001_C_-011,110,170,4.68,0,low,F,0.0,0.453
bsu_2025_001_C_-010,100,155,4.68,0,low,F,0.0,0.453
bsu_2025_001_C_-009,88,139,4.67,0,low,F,0.0,0.453
bsu_2025_001_C_-008,76,122,4.46,0,low,F,0.0,0.452
bsu_2025_001_C_-007,66,107,3.81,0,low,F,0.0,0.447
bsu_2025_001_C_-006,60,96,3.62,0,low,F,0.0,0.446
bsu_2025_001_C_-005,55,87,3.52,0,low,F,0.0,0.445
bsu_2025_001_C_-004,51,79,3.52,0,low,F,0.0,0.445
bsu_2025_001_C_-003,46,71,3.52,0,low,F,0.0,0.445
bsu_2025_001_C_-002,41,63,3.29,0,low,F,0.0,0.444
bsu_2025_001_C_-001,36,56,3.29,0,low,F,0.0,0.444
bsu_2025_001_C_+000,32,51,3.18,0,low,F,0.0,0.443
bsu_2025_001_C_+001,28,46,3.18,0,low,F,0.0,0.443
bsu_2025_001_C_+002,25,42,3.18,0,low,F,0.0,0.443
bsu_2025_001_C_+003,22,37,3.07,0,low,F,0.0,0.442
bsu_2025_001_C_+004,20,34,3.07,0,low,F,0.0,0.442
bsu_2025_001_C_+005,19,31,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+006,18,29,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+007,17,26,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+008,15,23,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+009,14,21,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+010,12,18,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+011,11,16,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+012,9,14,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+013,8,13,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+014,7,11,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+015,6,9,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+016,5,7,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+017,5,6,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+018,5,5,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+019,4,4,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+020,3,3,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+021,2,2,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+022,1,1,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+023,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+024,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+025,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+026,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+027,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+028,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+029,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_C_+030,0,0,3.0,0,low,F,0.0,0.441
bsu_2025_001_D_-180,37,95,4.87,0,low,F,0.0,0.455
bsu_2025_001_D_-179,43,106,4.87,0,low,F,0.0,0.455
bsu_2025_001_D_-178,48,118,4.87,0,low,F,0.0,0.455
bsu_2025_001_D_-177,51,128,5.18,0,low,F,0.0,0.457
bsu_2025_001_D_-176,56,140,5.49,0,low,F,0.0,0.459
bsu_2025_001_D_-175,58,151,5.49,0,low,F,0.0,0.459
bsu_2025_001_D_-174,63,161,5.69,0,low,F,0.0,0.461
bsu_2025_001_D_-173,70,171,5.98,0,low,F,0.0,0.463
bsu_2025_001_D_-172,77,187,5.98,0,low,F,0.0,0.463
bsu_2025_001_D_-171,84,203,6.27,0,low,F,0.0,0.465
bsu_2025_001_D_-170,93,218,6.27,0,low,F,0.0,0.465
bsu_2025_001_D_-169,98,234,6.73,0,low,F,0.0,0.468
bsu_2025_001_D_-168,101,251,6.73,0,low,F,0.0,0.468
bsu_2025_001_D_-167,110,265,6.73,0,low,F,0.0,0.468
bsu_2025_001_D_-166,119,283,6.73,0,low,F,0.0,0.468
bsu_2025_001_D_-165,125,300,6.73,0,low,F,0.0,0.468
bsu_2025_001_D_-164,136,324,6.73,0,low,F,0.0,0.468
bsu_2025_001_D_-163,150,347,6.73,0,low,F,0.0,0.468
bsu_2025_001_D_-162,155,358,7.01,0,low,F,0.0,0.47
bsu_2025_001_D_-161,164,369,7.01,0,low,F,0.0,0.47
bsu_2025_001_D_-160,175,382,7.01,0,low,F,0.0,0.47
bsu_2025_001_D_-159,188,397,7.01,0,low,F,0.0,0.47
bsu_2025_001_D_-158,197,409,7.09,0,low,F,0.0,0.471
bsu_2025_001_D_-157,203,428,7.09,0,low,F,0.0,0.471
bsu_2025_001_D_-156,205,438,7.09,0,low,F,0.0,0.471
bsu_2025_001_D_-155,207,451,7.09,0,low,F,0.0,0.471
bsu_2025_001_D_-154,209,457,7.09,0,low,F,0.0,0.471
bsu_2025_001_D_-153,212,466,7.38,0,low,F,0.0,0.473
bsu_2025_001_D_-152,225,481,7.44,0,low,F,0.0,0.473
bsu_2025_001_D_-151,233,490,7.44,0,low,F,0.0,0.473
bsu_2025_001_D_-150,244,499,7.73,0,low,F,0.0,0.475
bsu_2025_001_D_-149,248,504,7.84,0,low,F,0.0,0.476
bsu_2025_001_D_-148,254,514,7.84,0,low,F,0.0,0.476
bsu_2025_001_D_-147,256,522,7.84,0,low,F,0.0,0.476
bsu_2025_001_D_-146,257,525,7.84,0,low,F,0.0,0.476
bsu_2025_001_D_-145,255,533,7.94,0,low,F,0.0,0.477
bsu_2025_001_D_-144,256,543,7.94,0,low,F,0.0,0.477
bsu_2025_001_D_-143,260,551,7.94,0,low,F,0.0,0.477
bsu_2025_001_D_-142,266,561,8.37,0,low,F,0.0,0.48
bsu_2025_001_D_-141,268,572,8.37,0,low,F,0.0,0.48
bsu_2025_001_D_-140,278,587,8.5,0,low,F,0.0,0.481
bsu_2025_001_D_-139,287,598,8.5,0,low,F,0.0,0.481
bsu_2025_001_D_-138,291,604,8.64,0,low,F,0.0,0.482
bsu_2025_001_D_-137,295,615,8.85,0,low,F,0.0,0.483
bsu_2025_001_D_-136,304,632,9.39,0,low,F,0.0,0.487
bsu_2025_001_D_-135,309,642,9.39,0,low,F,0.0,0.487
bsu_2025_001_D_-134,311,646,10.09,0,low,F,0.0,0.492
bsu_2025_001_D_-133,313,656,10.09,0,low,F,0.0,0.492
bsu_2025_001_D_-132,320,667,10.09,0,low,F,0.0,0.492
bsu_2025_001_D_-131,328,685,10.09,0,low,F,0.0,0.492
bsu_2025_001_D_-130,333,696,10.09,0,low,F,0.0,0.492
bsu_2025_001_D_-129,335,718,10.23,0,low,F,0.0,0.493
bsu_2025_001_D_-128,343,730,10.42,0,low,F,0.0,0.494
bsu_2025_001_D_-127,347,737,10.91,0,low,F,0.0,0.498
bsu_2025_001_D_-126,357,754,10.91,0,low,F,0.0,0.498
bsu_2025_001_D_-125,363,764,10.91,0,low,F,0.0,0.498
bsu_2025_001_D_-124,383,786,11.24,0,low,F,0.0,0.5
bsu_2025_001_D_-123,387,804,11.24,0,low,F,0.0,0.5
bsu_2025_001_D_-122,390,825,11.38,0,low,F,0.0,0.501
bsu_2025_001_D_-121,397,841,11.61,0,low,F,0.0,0.503
bsu_2025_001_D_-120,401,857,12.29,0,low,F,0.0,0.508
bsu_2025_001_D_-119,403,870,12.43,0,low,F,0.0,0.509
bsu_2025_001_D_-118,417,893,12.49,0,low,F,0.0,0.509
bsu_2025_001_D_-117,435,916,12.49,0,low,F,0.0,0.509
bsu_2025_001_D_-116,444,932,13.28,0,low,F,0.0,0.515
bsu_2025_001_D_-115,456,961,13.28,0,low,F,0.0,0.515
bsu_2025_001_D_-114,467,983,14.5,0,low,F,0.0,0.524
bsu_2025_001_D_-113,476,1004,14.5,0,low,F,0.0,0.524
bsu_2025_001_D_-112,481,1019,14.5,0,low,F,0.0,0.524
bsu_2025_001_D_-111,488,1043,14.5,0,low,F,0.0,0.524
bsu_2025_001_D_-110,505,1063,14.5,0,low,F,0.0,0.524
bsu_2025_001_D_-109,516,1097,14.5,0,low,F,0.0,0.524
bsu_2025_001_D_-108,528,1123,14.5,0,low,F,0.0,0.524
bsu_2025_001_D_-107,538,1139,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-106,555,1169,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-105,558,1167,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-104,581,1173,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-103,595,1189,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-102,601,1215,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-101,614,1217,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-100,609,1233,14.73,0,low,F,0.0,0.525
bsu_2025_001_D_-099,592,1228,14.94,0,low,F,0.0,0.527
bsu_2025_001_D_-098,594,1210,14.94,0,low,F,0.0,0.527
bsu_2025_001_D_-097,614,1229,14.94,0,low,F,0.0,0.527
bsu_2025_001_D_-096,603,1230,15.03,0,low,F,0.0,0.527
bsu_2025_001_D_-095,624,1260,15.03,0,low,F,0.0,0.527
bsu_2025_001_D_-094,636,1286,15.03,0,low,F,0.0,0.527
bsu_2025_001_D_-093,616,1292,15.03,0,low,F,0.0,0.527
bsu_2025_001_D_-092,615,1282,15.03,0,low,F,0.0,0.527
bsu_2025_001_D_-091,627,1305,15.05,0,low,F,0.0,0.527
bsu_2025_001_D_-090,636,1305,15.05,0,low,F,0.0,0.527
bsu_2025_001_D_-089,650,1308,15.05,0,low,F,0.0,0.527
bsu_2025_001_D_-088,676,1335,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-087,667,1336,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-086,678,1346,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-085,669,1341,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-084,658,1332,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-083,659,1345,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-082,669,1328,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-081,668,1288,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-080,672,1287,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-079,674,1295,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-078,686,1280,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-077,659,1250,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-076,620,1238,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-075,615,1223,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-074,621,1204,15.2,0,low,F,0.0,0.529
bsu_2025_001_D_-073,594,1172,14.67,0,low,F,0.0,0.525
bsu_2025_001_D_-072,591,1178,14.67,0,low,F,0.0,0.525
bsu_2025_001_D_-071,618,1182,14.67,0,low,F,0.0,0.525
bsu_2025_001_D_-070,608,1169,14.67,0,low,F,0.0,0.525
bsu_2025_001_D_-069,583,1146,14.04,0,low,F,0.0,0.52
bsu_2025_001_D_-068,578,1139,14.04,0,low,F,0.0,0.52
bsu_2025_001_D_-067,587,1132,14.04,0,low,F,0.0,0.52
bsu_2025_001_D_-066,564,1118,13.16,0,low,F,0.0,0.514
bsu_2025_001_D_-065,561,1099,12.75,0,low,F,0.0,0.511
bsu_2025_001_D_-064,563,1083,12.75,0,low,F,0.0,0.511
bsu_2025_001_D_-063,561,1059,12.75,0,low,F,0.0,0.511
bsu_2025_001_D_-062,545,1044,12.71,0,low,F,0.0,0.511
bsu_2025_001_D_-061,554,1024,12.71,0,low,F,0.0,0.511
bsu_2025_001_D_-060,538,1003,12.71,0,low,F,0.0,0.511
bsu_2025_001_D_-059,520,974,12.71,0,low,F,0.0,0.511
bsu_2025_001_D_-058,498,955,12.71,0,low,F,0.0,0.511
bsu_2025_001_D_-057,499,947,12.71,0,low,F,0.0,0.511
bsu_2025_001_D_-056,470,911,11.17,0,low,F,0.0,0.5
bsu_2025_001_D_-055,465,901,11.09,0,low,F,0.0,0.499
bsu_2025_001_D_-054,454,887,11.09,0,low,F,0.0,0.499
bsu_2025_001_D_-053,457,876,11.09,0,low,F,0.0,0.499
bsu_2025_001_D_-052,448,852,10.66,0,low,F,0.0,0.496
bsu_2025_001_D_-051,441,850,10.66,0,low,F,0.0,0.496
bsu_2025_001_D_-050,436,832,10.52,0,low,F,0.0,0.495
